,Accuracy_Argmax,Accuracy_Argmax,VDS_Coverage_Clean,VDS_Coverage_Clean,VDS_SelAcc_Clean,VDS_SelAcc_Clean,VDS_Abstain_Clean,VDS_Abstain_Clean,Acc_Argmax_PGD_0.2,Acc_Argmax_PGD_0.2,VDS_Coverage_PGD_0.2,VDS_Coverage_PGD_0.2,VDS_SelAcc_PGD_0.2,VDS_SelAcc_PGD_0.2,Acc_Argmax_PGD_0.4,Acc_Argmax_PGD_0.4,VDS_Coverage_PGD_0.4,VDS_Coverage_PGD_0.4,VDS_SelAcc_PGD_0.4,VDS_SelAcc_PGD_0.4
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
alpha,,,,,,,,,,,,,,,,,,,,
0.05,0.972027972027972,0.013082718135573239,0.9216783216783216,0.016695575365473187,0.9848215951089772,0.005404460333821622,0.07832167832167836,0.01669557536547319,0.7692307692307693,0.03389985914277158,0.7384615384615385,0.0608833534536473,0.8460795159809917,0.014276536564769283,0.4475524475524476,0.0625473560139801,0.7272727272727273,0.054840514480273155,0.43079881800397235,0.0624085056065466
0.15,0.972027972027972,0.013082718135573239,0.9188811188811188,0.018235531203364068,0.9847863631653484,0.005384667775457523,0.08111888111888114,0.018235531203364064,0.7692307692307693,0.03389985914277158,0.7230769230769231,0.05475127029668082,0.8502451156613968,0.014424821253702553,0.4475524475524476,0.0625473560139801,0.7076923076923076,0.05711193563383332,0.42838137768297696,0.06204721972562892
0.3,0.972027972027972,0.013082718135573239,0.909090909090909,0.008564649450290798,0.9846500660598944,0.005334725622371458,0.09090909090909094,0.008564649450290814,0.7692307692307693,0.03389985914277158,0.7090909090909091,0.0505725447042365,0.8513520174574907,0.014732445144378471,0.4475524475524476,0.0625473560139801,0.6895104895104895,0.06718383845860393,0.4218369377106592,0.06979177931295055
0.5,0.972027972027972,0.013082718135573239,0.9048951048951048,0.01270342805915028,0.9861521859872111,0.006293717472522283,0.09510489510489513,0.01270342805915029,0.7692307692307693,0.03389985914277158,0.6993006993006994,0.05745341512291949,0.8557667146571912,0.004808338373456268,0.4475524475524476,0.0625473560139801,0.6741258741258742,0.0538506945683313,0.4198164678282499,0.07190547766607386
0.8,0.972027972027972,0.013082718135573239,0.890909090909091,0.014501007939389977,0.989097319901202,0.008793227632065947,0.10909090909090909,0.014501007939389984,0.7692307692307693,0.03389985914277158,0.6657342657342658,0.06340154940779379,0.8658402164830932,0.02037289001347395,0.4475524475524476,0.0625473560139801,0.634965034965035,0.04701464703208842,0.4147699050913903,0.0805379048376184
