,Total_Cost,Total_Cost,Mean_Cost,Mean_Cost,Peak_Grid,Peak_Grid,Mean_Grid,Mean_Grid,Total_Imbalance,Total_Imbalance,Mean_Imbalance,Mean_Imbalance,Overload_Rate,Overload_Rate,Mean_Margin,Mean_Margin,Mean_J,Mean_J,SOC_Std,SOC_Std,Decision_Variability,Decision_Variability
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
policy,,,,,,,,,,,,,,,,,,,,,,
baseline,1049.4278045667093,5.411179267736218,0.7808242593502303,0.004026175050398979,6.321832060245788,0.06332121245162128,2.959780672198671,0.009613636058347409,8.704148513061228e-15,2.189139100015722e-15,6.476300976980079e-18,1.6288237351307459e-18,0.13839285714285715,0.0032432283806106206,0.6806051587301588,0.0037053272613061256,0.7108395934922256,0.0058341423317927665,1.2846909313499133,0.04915154329077857,0.3812409787930265,0.006130406918267582
vds,1052.6573307118888,5.407081681471853,0.783227180589203,0.0040231262510951275,6.321832060245788,0.06332121245162128,2.970431518308145,0.009279887577353752,1.2967404927621828e-14,1.4526537514033435e-15,9.648366761623384e-18,1.08084356503225e-18,0.13839285714285715,0.0032432283806106206,0.6762896825396826,0.0024949953055474726,0.7154002528264365,0.005368748641164614,1.0957746392246333,0.06686926546699293,0.3774755698685778,0.004616825194365265
